station;lon;lat;date;value;uncertainty;source
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2002-10-29 14:18:00;93.65;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2002-12-03 14:18:00;93.55;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2003-01-07 14:18:00;96.45;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2003-02-11 14:17:00;100.12;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2003-05-27 14:18:00;96.95;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2003-07-01 14:18:00;95.09;0.08;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2003-08-05 14:18:00;93.72;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2003-09-09 14:18:00;93.31;0.06;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2003-11-18 14:18:00;93.76;0.05;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2003-12-23 14:18:00;94.58;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-01-27 14:18:00;99.37;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-03-02 14:18:00;101.39;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-04-06 14:18:00;102.03;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-05-11 14:18:00;99.97;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-06-15 14:18:00;95.70;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-07-20 14:18:00;94.66;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-08-24 14:18:00;93.78;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-09-28 14:18:00;93.40;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-11-02 14:18:00;94.39;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2004-12-07 14:18:00;97.64;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-01-11 14:18:00;98.43;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-02-15 14:18:00;99.26;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-03-22 14:18:00;102.22;0.00;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-04-26 14:18:00;100.58;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-05-31 14:18:00;96.42;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-07-05 14:18:00;94.63;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-08-09 14:18:00;96.04;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-10-18 14:18:00;93.09;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-11-22 14:18:00;94.77;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2005-12-27 14:18:00;97.95;0.04;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2006-01-31 14:17:00;100.63;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2006-03-07 14:17:00;104.52;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2006-04-11 14:17:00;102.18;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2006-07-25 14:18:00;94.05;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2006-11-07 14:18:00;93.89;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2006-12-12 14:18:00;97.03;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2007-01-16 14:18:00;100.59;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2007-02-20 14:18:00;100.86;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2007-03-27 14:18:00;102.81;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2007-05-01 14:18:00;100.77;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2007-06-05 14:18:00;98.19;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2007-08-14 14:18:00;94.06;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2007-09-18 14:18:00;93.35;0.04;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2007-11-27 14:17:00;95.51;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-01-01 14:17:00;99.13;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-02-05 14:17:00;101.26;0.00;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-03-11 14:18:00;101.16;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-04-15 14:17:00;101.99;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-05-20 14:17:00;97.16;0.00;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-06-24 14:18:00;95.33;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-07-29 14:18:00;94.10;0.06;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-09-02 14:17:00;93.52;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-11-11 14:17:00;93.20;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2008-12-16 14:17:00;94.60;0.00;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-01-20 14:17:00;99.00;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-02-24 14:17:00;99.65;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-03-31 14:17:00;102.81;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-05-05 14:17:00;104.64;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-06-09 14:17:00;100.68;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-07-14 14:17:00;96.21;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-08-18 14:17:00;94.84;0.05;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-09-22 14:17:00;93.64;0.04;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-10-27 14:17:00;94.24;0.03;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2009-12-01 14:17:00;94.93;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2010-01-05 14:17:00;99.61;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2010-02-09 14:17:00;102.13;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2010-03-16 14:17:00;102.74;0.02;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2010-04-20 14:17:00;101.82;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2010-05-25 14:17:00;96.67;0.01;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2010-08-03 14:17:00;94.11;0.06;hydroweb-ENV
AMAZONAS_ABUNA-KM0151-EXP;-65.968;-9.803;2010-10-12 14:17:00;93.56;0.03;hydroweb-ENV
