station;lon;lat;date;value;uncertainty;source
CEATAL-IZMAIL;28.72;45.22;2013-07-01 00:00:00;10635.3;1699.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2013-08-20 00:00:00;7944.1;384.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2013-09-19 00:00:00;3889.8;324.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2013-10-09 00:00:00;5058.2;415.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2013-11-07 00:00:00;4898.1;415.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2013-12-07 00:00:00;6365.8;570.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-01-06 00:00:00;4121.4;320.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-02-14 00:00:00;5015.5;280.5;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-03-16 00:00:00;7699.4;342.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-04-25 00:00:00;8410.4;1058.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-05-05 00:00:00;8806.5;1181.9;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-06-04 00:00:00;11987.0;2030.9;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-07-03 00:00:00;6441.4;583.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-08-02 00:00:00;7699.4;342.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-09-11 00:00:00;6916.8;670.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-10-01 00:00:00;9412.7;1375.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-11-09 00:00:00;8370.1;1031.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2014-12-09 00:00:00;7791.9;845.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-01-18 00:00:00;6795.7;633.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-02-06 00:00:00;10940.3;1226.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-03-28 00:00:00;10361.5;792.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-04-17 00:00:00;11059.8;799.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-05-07 00:00:00;9391.7;800.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-06-05 00:00:00;9630.7;725.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-07-05 00:00:00;6206.6;206.9;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-08-04 00:00:00;3197.8;120.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-09-03 00:00:00;3109.8;327.9;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-10-02 00:00:00;4171.0;335.7;GRDC_6742900
